CNX	B	33.07	17
CNX	B	32.97	13
CNX	B	32.87	14
CNX	O	33.47	26
CNX	O	33.57	13
CNX	O	33.67	12
CNX	O	33.77	26
CNX	O	33.87	28
ED	B	56.98	28
ED	B	56.88	13
ED	B	56.78	16
ED	B	56.68	11
ED	B	56.58	27
ED	O	57.18	15
ED	O	57.28	29
ED	O	57.38	10
ED	O	57.48	21
ED	O	57.58	28
STZ	B	16.9	10
STZ	B	16.8	21
STZ	B	16.7	20
STZ	B	16.6	22
STZ	B	16.5	18
STZ	O	17.1	14
STZ	O	17.2	23
STZ	O	17.3	14
STZ	O	17.4	15
STZ	O	17.5	28
GLW	B	35.03	17
GLW	B	34.93	15
GLW	B	34.83	13
GLW	B	34.73	19
GLW	B	34.63	17
GLW	O	35.23	11
GLW	O	35.33	25
GLW	O	35.43	29
GLW	O	35.53	17
GLW	O	35.63	19
COST	B	15.98	18
COST	B	15.88	25
COST	B	15.78	28
COST	B	15.68	15
COST	B	15.58	29
COST	O	16.18	10
COST	O	16.28	29
COST	O	16.38	17
COST	O	16.48	13
COST	O	16.58	21
CCI	B	44.6	21
CCI	B	44.5	11
CCI	B	44.4	16
CCI	B	44.3	11
CCI	B	44.2	13
CCI	O	44.8	21
CCI	O	44.9	12
CCI	O	45	14
CCI	O	45.1	15
CCI	O	45.2	19
CSX	B	42.39	12
CSX	B	42.29	23
CSX	B	42.19	16
CSX	B	42.09	10
CSX	B	41.99	18
CSX	O	42.59	20
CSX	O	42.69	14
CSX	O	42.79	17
CSX	O	42.89	24
CSX	O	42.99	29
CMI	B	20.15	17
CMI	B	20.05	28
CMI	B	19.95	24
CMI	B	19.85	23
CMI	B	19.75	29
CMI	O	20.35	16
CMI	O	20.45	21
CMI	O	20.55	11
CMI	O	20.65	21
CMI	O	20.75	18
CVS	B	20.99	27
CVS	B	20.89	15
CVS	B	20.79	29
CVS	B	20.69	26
CVS	B	20.59	10
CVS	O	21.19	18
CVS	O	21.29	19
CVS	O	21.39	25
CVS	O	21.49	15
CVS	O	21.59	12
DHI	B	63.81	23
DHI	B	63.71	15
DHI	B	63.61	21
DHI	B	63.51	26
DHI	B	63.41	19
DHI	O	64.01	17
DHI	O	64.11	19
DHI	O	64.21	23
DHI	O	64.31	21
DHI	O	64.41	24
DHR	B	24.15	24
DHR	B	24.05	25
DHR	B	23.95	13
DHR	B	23.85	17
DHR	B	23.75	26
DHR	O	24.35	20
DHR	O	24.45	23
DHR	O	24.55	13
DHR	O	24.65	18
DHR	O	24.75	25
DRI	B	47.07	23
DRI	B	46.97	21
DRI	B	46.87	29
DRI	B	46.77	13
DRI	B	46.67	25
DRI	O	47.27	21
DRI	O	47.37	16
DRI	O	47.47	22
DRI	O	47.57	11
DRI	O	47.67	28
DVA	B	48.13	10
DVA	B	48.03	26
DVA	B	47.93	19
DVA	B	47.83	27
DVA	B	47.73	12
DVA	O	48.33	28
DVA	O	48.43	20
DVA	O	48.53	19
DVA	O	48.63	12
DVA	O	48.73	25
DE	B	22.14	19
DE	B	22.04	14
DE	B	21.94	28
DE	B	21.84	24
DE	B	21.74	21
DE	O	22.34	25
DE	O	22.44	18
DE	O	22.54	13
DE	O	22.64	14
DE	O	22.74	19
DLPH	B	33.42	23
DLPH	B	33.32	12
DLPH	B	33.22	18
DLPH	B	33.12	29
DLPH	B	33.02	26
DLPH	O	33.62	16
DLPH	O	33.72	28
DLPH	O	33.82	27
DLPH	O	33.92	19
DLPH	O	34.02	11
DAL	B	46.09	14
DAL	B	45.99	26
DAL	B	45.89	26
DAL	B	45.79	14
DAL	B	45.69	11
DAL	O	46.29	10
DAL	O	46.39	16
DAL	O	46.49	14
DAL	O	46.59	12
DAL	O	46.69	10
XRAY	B	7.16	10
XRAY	B	7.06	17
XRAY	B	6.96	22
XRAY	B	6.86	27
XRAY	B	6.76	16
XRAY	O	7.36	15
XRAY	O	7.46	11
XRAY	O	7.56	16
XRAY	O	7.66	27
XRAY	O	7.76	15
DVN	B	48.73	15
DVN	B	48.63	10
DVN	B	48.53	15
DVN	B	48.43	11
DVN	B	48.33	26
DVN	O	48.93	27
DVN	O	49.03	14
DVN	O	49.13	21
DVN	O	49.23	22
DVN	O	49.33	22
DO	B	61.16	10
DO	B	61.06	13
DO	B	60.96	13
DO	B	60.86	16
DO	B	60.76	11
DO	O	61.36	21
DO	O	61.46	27
DO	O	61.56	26
DO	O	61.66	11
DO	O	61.76	12
DTV	B	49.07	22
DTV	B	48.97	20
DTV	B	48.87	13
DTV	B	48.77	15
DTV	B	48.67	21
DTV	O	49.27	26
DTV	O	49.37	17
DTV	O	49.47	16
DTV	O	49.57	23
DTV	O	49.67	18
DFS	B	40.87	28
DFS	B	40.77	19
DFS	B	40.67	23
DFS	B	40.57	10
DFS	B	40.47	26
DFS	O	41.07	19
DFS	O	41.17	13
DFS	O	41.27	16
DFS	O	41.37	22
DFS	O	41.47	24
DISCA	B	34.48	24
DISCA	B	34.38	24
DISCA	B	34.28	26
DISCA	B	34.18	16
DISCA	B	34.08	22
DISCA	O	34.68	22
DISCA	O	34.78	23
DISCA	O	34.88	12
DISCA	O	34.98	26
DISCA	O	35.08	10
DISCK	B	54.02	23
DISCK	B	53.92	19
DISCK	B	53.82	21
DISCK	B	53.72	23
DISCK	B	53.62	22
DISCK	O	54.22	19
DISCK	O	54.32	24
DISCK	O	54.42	22
DISCK	O	54.52	20
DISCK	O	54.62	21
DG	B	61.05	23
DG	B	60.95	16
DG	B	60.85	18
DG	B	60.75	24
DG	B	60.65	12
DG	O	61.25	20
DG	O	61.35	28
DG	O	61.45	10
DG	O	61.55	12
DG	O	61.65	19
DLTR	B	44.43	28
DLTR	B	44.33	29
DLTR	B	44.23	23
DLTR	B	44.13	18
DLTR	B	44.03	10
DLTR	O	44.63	12
DLTR	O	44.73	26
DLTR	O	44.83	27
DLTR	O	44.93	10
DLTR	O	45.03	18
D	B	5.85	27
D	B	5.75	23
D	B	5.65	28
D	B	5.55	29
D	B	5.45	23
D	O	6.05	18
D	O	6.15	23
D	O	6.25	21
D	O	6.35	11
D	O	6.45	24
DOV	B	46.65	24
DOV	B	46.55	20
DOV	B	46.45	17
DOV	B	46.35	24
DOV	B	46.25	16
DOV	O	46.85	13
DOV	O	46.95	11
DOV	O	47.05	16
DOV	O	47.15	24
DOV	O	47.25	24
DOW	B	19.49	26
DOW	B	19.39	11
DOW	B	19.29	17
DOW	B	19.19	12
DOW	B	19.09	11
DOW	O	19.69	19
DOW	O	19.79	15
DOW	O	19.89	15
DOW	O	19.99	13
DOW	O	20.09	20
DPS	B	54.57	11
DPS	B	54.47	29
DPS	B	54.37	26
DPS	B	54.27	28
DPS	B	54.17	20
DPS	O	54.77	14
DPS	O	54.87	20
DPS	O	54.97	21
DPS	O	55.07	23
DPS	O	55.17	13
DTE	B	46.27	12
DTE	B	46.17	26
DTE	B	46.07	12
DTE	B	45.97	22
DTE	B	45.87	22
DTE	O	46.47	29
DTE	O	46.57	20
DTE	O	46.67	20
DTE	O	46.77	11
DTE	O	46.87	21
DD	B	18.25	23
DD	B	18.15	11
DD	B	18.05	13
DD	B	17.95	21
DD	B	17.85	20
DD	O	18.45	12
DD	O	18.55	14
DD	O	18.65	11
DD	O	18.75	27
DD	O	18.85	19
DUK	B	31.73	25
DUK	B	31.63	17
DUK	B	31.53	23
DUK	B	31.43	13
DUK	B	31.33	27
DUK	O	31.93	28
DUK	O	32.03	16
DUK	O	32.13	16
DUK	O	32.23	13
DUK	O	32.33	11
DNB	B	33.26	28
DNB	B	33.16	29
DNB	B	33.06	14
DNB	B	32.96	16
DNB	B	32.86	23
DNB	O	33.46	21
DNB	O	33.56	21
DNB	O	33.66	26
DNB	O	33.76	26
DNB	O	33.86	12
ETFC	B	48.87	12
ETFC	B	48.77	22
ETFC	B	48.67	15
ETFC	B	48.57	11
ETFC	B	48.47	10
ETFC	O	49.07	14
ETFC	O	49.17	29
ETFC	O	49.27	20
ETFC	O	49.37	10
ETFC	O	49.47	28
EMN	B	52.31	18
EMN	B	52.21	28
EMN	B	52.11	16
EMN	B	52.01	21
EMN	B	51.91	10
EMN	O	52.51	25
EMN	O	52.61	28
EMN	O	52.71	19
EMN	O	52.81	11
EMN	O	52.91	15
ETN	B	10.47	26
ETN	B	10.37	10
ETN	B	10.27	18
ETN	B	10.17	26
ETN	B	10.07	10
ETN	O	10.67	29
ETN	O	10.77	15
ETN	O	10.87	23
ETN	O	10.97	16
ETN	O	11.07	17
EBAY	B	37.5	20
EBAY	B	37.4	24
EBAY	B	37.3	26
EBAY	B	37.2	27
EBAY	B	37.1	16
EBAY	O	37.7	11
EBAY	O	37.8	18
EBAY	O	37.9	20
EBAY	O	38	11
EBAY	O	38.1	27
ECL	B	12.69	27
ECL	B	12.59	13
ECL	B	12.49	18
ECL	B	12.39	10
ECL	B	12.29	18
ECL	O	12.89	16
ECL	O	12.99	12
ECL	O	13.09	14
ECL	O	13.19	17
ECL	O	13.29	26
EIX	B	56.3	28
EIX	B	56.2	27
EIX	B	56.1	26
EIX	B	56	26
EIX	B	55.9	28
EIX	O	56.5	20
EIX	O	56.6	12
EIX	O	56.7	17
EIX	O	56.8	10
EIX	O	56.9	13
EW	B	29.5	27
EW	B	29.4	14
EW	B	29.3	20
EW	B	29.2	11
EW	B	29.1	16
EW	O	29.7	24
EW	O	29.8	28
EW	O	29.9	23
EW	O	30	29
EW	O	30.1	29
EA	B	10.8	15
EA	B	10.7	24
EA	B	10.6	22
EA	B	10.5	25
EA	B	10.4	18
EA	O	11	17
EA	O	11.1	13
EA	O	11.2	21
EA	O	11.3	27
EA	O	11.4	12
EMC	B	42.83	25
EMC	B	42.73	12
EMC	B	42.63	22
EMC	B	42.53	19
EMC	B	42.43	22
EMC	O	43.03	26
EMC	O	43.13	29
EMC	O	43.23	11
EMC	O	43.33	11
EMC	O	43.43	23
EMR	B	44.37	18
EMR	B	44.27	21
EMR	B	44.17	14
EMR	B	44.07	11
EMR	B	43.97	14
EMR	O	44.57	16
EMR	O	44.67	14
EMR	O	44.77	22
EMR	O	44.87	28
EMR	O	44.97	17
ENDP	B	12.38	12
ENDP	B	12.28	18
ENDP	B	12.18	20
ENDP	B	12.08	18
ENDP	B	11.98	11
ENDP	O	12.58	28
ENDP	O	12.68	23
ENDP	O	12.78	21
ENDP	O	12.88	11
ENDP	O	12.98	26
ESV	B	23.38	22
ESV	B	23.28	16
ESV	B	23.18	22
ESV	B	23.08	18
ESV	B	22.98	15
ESV	O	23.58	21
ESV	O	23.68	22
ESV	O	23.78	17
ESV	O	23.88	21
ESV	O	23.98	16
ETR	B	36.26	10
ETR	B	36.16	17
ETR	B	36.06	10
ETR	B	35.96	11
ETR	B	35.86	24
ETR	O	36.46	13
ETR	O	36.56	19
ETR	O	36.66	28
ETR	O	36.76	10
ETR	O	36.86	18
EOG	B	19.72	26
EOG	B	19.62	14
EOG	B	19.52	18
EOG	B	19.42	20
EOG	B	19.32	17
EOG	O	19.92	12
EOG	O	20.02	15
EOG	O	20.12	11
EOG	O	20.22	29
EOG	O	20.32	11
EQT	B	63.7	19
EQT	B	63.6	18
EQT	B	63.5	25
EQT	B	63.4	16
EQT	B	63.3	13
EQT	O	63.9	25
EQT	O	64	16
EQT	O	64.1	23
EQT	O	64.2	19
EQT	O	64.3	21
EFX	B	29.76	15
EFX	B	29.66	15
EFX	B	29.56	12
EFX	B	29.46	22
EFX	B	29.36	12
EFX	O	29.96	12
EFX	O	30.06	19
EFX	O	30.16	13
EFX	O	30.26	16
EFX	O	30.36	21
EQIX	B	17.92	19
EQIX	B	17.82	27
EQIX	B	17.72	14
EQIX	B	17.62	22
EQIX	B	17.52	25
EQIX	O	18.12	21
EQIX	O	18.22	23
EQIX	O	18.32	28
EQIX	O	18.42	25
EQIX	O	18.52	13
EQR	B	63.37	11
EQR	B	63.27	20
EQR	B	63.17	18
EQR	B	63.07	24
EQR	B	62.97	23
EQR	O	63.57	29
EQR	O	63.67	22
EQR	O	63.77	28
EQR	O	63.87	11
EQR	O	63.97	28
ESS	B	12.56	17
ESS	B	12.46	21
ESS	B	12.36	22
ESS	B	12.26	19
ESS	B	12.16	16
ESS	O	12.76	27
ESS	O	12.86	26
ESS	O	12.96	16
ESS	O	13.06	26
ESS	O	13.16	29
EL	B	26.01	24
EL	B	25.91	27
EL	B	25.81	20
EL	B	25.71	26
EL	B	25.61	22
EL	O	26.21	11
EL	O	26.31	24
EL	O	26.41	24
EL	O	26.51	18
EL	O	26.61	25
ES	B	32.27	25
ES	B	32.17	25
ES	B	32.07	15
ES	B	31.97	22
ES	B	31.87	24
ES	O	32.47	13
ES	O	32.57	18
ES	O	32.67	15
ES	O	32.77	27
ES	O	32.87	11
EXC	B	38.48	19
EXC	B	38.38	24
EXC	B	38.28	26
EXC	B	38.18	26
EXC	B	38.08	21
EXC	O	38.68	28
EXC	O	38.78	13
EXC	O	38.88	22
EXC	O	38.98	23
EXC	O	39.08	25
EXPE	B	36.61	24
EXPE	B	36.51	18
EXPE	B	36.41	26
EXPE	B	36.31	16
EXPE	B	36.21	11
EXPE	O	36.81	14
EXPE	O	36.91	11
EXPE	O	37.01	18
EXPE	O	37.11	28
EXPE	O	37.21	12
EXPD	B	10.82	23
EXPD	B	10.72	27
EXPD	B	10.62	13
EXPD	B	10.52	23
EXPD	B	10.42	13
EXPD	O	11.02	25
EXPD	O	11.12	12
EXPD	O	11.22	23
EXPD	O	11.32	27
EXPD	O	11.42	28
ESRX	B	10.63	29
ESRX	B	10.53	25
ESRX	B	10.43	29
ESRX	B	10.33	21
ESRX	B	10.23	22
ESRX	O	10.83	15
ESRX	O	10.93	19
ESRX	O	11.03	28
ESRX	O	11.13	13
ESRX	O	11.23	23
XOM	B	47.52	25
XOM	B	47.42	13
XOM	B	47.32	11
XOM	B	47.22	28
XOM	B	47.12	24
XOM	O	47.72	29
XOM	O	47.82	25
XOM	O	47.92	28
XOM	O	48.02	26
XOM	O	48.12	26
FFIV	B	5.92	17
FFIV	B	5.82	27
FFIV	B	5.72	29
FFIV	B	5.62	10
FFIV	B	5.52	11
FFIV	O	6.12	12
FFIV	O	6.22	24
FFIV	O	6.32	21
FFIV	O	6.42	14
FFIV	O	6.52	26
FB	B	52.97	26
FB	B	52.87	20
FB	B	52.77	19
FB	B	52.67	17
FB	B	52.57	28
FB	O	53.17	17
FB	O	53.27	19
FB	O	53.37	27
FB	O	53.47	18
FB	O	53.57	21
FAST	B	21.99	22
FAST	B	21.89	13
FAST	B	21.79	20
FAST	B	21.69	21
FAST	B	21.59	12
FAST	O	22.19	22
FAST	O	22.29	17
FAST	O	22.39	15
FAST	O	22.49	20
FAST	O	22.59	20
FDX	B	18.8	22
FDX	B	18.7	26
FDX	B	18.6	23
FDX	B	18.5	20
FDX	B	18.4	12
FDX	O	19	13
FDX	O	19.1	23
FDX	O	19.2	10
FDX	O	19.3	12
FDX	O	19.4	15
FIS	B	18.27	26
FIS	B	18.17	23
FIS	B	18.07	12
FIS	B	17.97	28
FIS	B	17.87	28
FIS	O	18.47	10
FIS	O	18.57	17
FIS	O	18.67	15
FIS	O	18.77	27
FIS	O	18.87	20
FITB	B	24.93	15
FITB	B	24.83	15
FITB	B	24.73	26
FITB	B	24.63	21
FITB	B	24.53	25
FITB	O	25.13	10
FITB	O	25.23	27
FITB	O	25.33	10
FITB	O	25.43	13
FITB	O	25.53	26
FSLR	B	58.28	27
FSLR	B	58.18	25
FSLR	B	58.08	19
FSLR	B	57.98	21
FSLR	B	57.88	25
FSLR	O	58.48	24
FSLR	O	58.58	21
FSLR	O	58.68	16
FSLR	O	58.78	24
FSLR	O	58.88	27
FE	B	18.78	12
FE	B	18.68	27
FE	B	18.58	18
FE	B	18.48	19
FE	B	18.38	22
FE	O	18.98	13
FE	O	19.08	18
FE	O	19.18	11
FE	O	19.28	21
FE	O	19.38	23
FSIV	B	42.63	13
FSIV	B	42.53	13
FSIV	B	42.43	27
FSIV	B	42.33	15
FSIV	B	42.23	14
FSIV	O	42.83	13
FSIV	O	42.93	13
FSIV	O	43.03	22
FSIV	O	43.13	17
FSIV	O	43.23	27
FLIR	B	16.69	18
FLIR	B	16.59	11
FLIR	B	16.49	10
FLIR	B	16.39	11
FLIR	B	16.29	24
FLIR	O	16.89	17
FLIR	O	16.99	14
FLIR	O	17.09	16
FLIR	O	17.19	17
FLIR	O	17.29	17
FLS	B	43.58	18
FLS	B	43.48	29
FLS	B	43.38	12
FLS	B	43.28	20
FLS	B	43.18	29
FLS	O	43.78	29
FLS	O	43.88	28
FLS	O	43.98	17
FLS	O	44.08	13
FLS	O	44.18	25
FLR	B	30.38	15
FLR	B	30.28	13
FLR	B	30.18	20
FLR	B	30.08	14
FLR	B	29.98	25
FLR	O	30.58	29
FLR	O	30.68	19
FLR	O	30.78	18
FLR	O	30.88	29
FLR	O	30.98	27
FMC	B	55.06	29
FMC	B	54.96	19
FMC	B	54.86	17
FMC	B	54.76	19
FMC	B	54.66	15
FMC	O	55.26	19
FMC	O	55.36	19
FMC	O	55.46	24
FMC	O	55.56	14
FMC	O	55.66	25
FTI	B	62.79	10
FTI	B	62.69	26
FTI	B	62.59	17
FTI	B	62.49	29
FTI	B	62.39	27
FTI	O	62.99	12
FTI	O	63.09	10
FTI	O	63.19	11
FTI	O	63.29	19
FTI	O	63.39	26
F	B	9.23	12
F	B	9.13	26
F	B	9.03	23
F	B	8.93	15
F	B	8.83	10
F	O	9.43	23
F	O	9.53	23
F	O	9.63	25
F	O	9.73	10
F	O	9.83	23
FOSL	B	45.39	16
FOSL	B	45.29	28
FOSL	B	45.19	16
FOSL	B	45.09	13
FOSL	B	44.99	22
FOSL	O	45.59	22
FOSL	O	45.69	24
FOSL	O	45.79	16
FOSL	O	45.89	20
FOSL	O	45.99	29
BEN	B	34.86	13
BEN	B	34.76	14
BEN	B	34.66	13
BEN	B	34.56	28
BEN	B	34.46	27
BEN	O	35.06	18
BEN	O	35.16	25
BEN	O	35.26	18
BEN	O	35.36	20
BEN	O	35.46	29
FCX	B	50.02	25
FCX	B	49.92	12
FCX	B	49.82	29
FCX	B	49.72	27
FCX	B	49.62	20
FCX	O	50.22	18
FCX	O	50.32	10
FCX	O	50.42	21
FCX	O	50.52	28
FCX	O	50.62	14
FTR	B	27.41	29
FTR	B	27.31	28
FTR	B	27.21	21
FTR	B	27.11	13
FTR	B	27.01	19
FTR	O	27.61	11
FTR	O	27.71	13
FTR	O	27.81	11
FTR	O	27.91	17
FTR	O	28.01	26
GME	B	18.21	23
GME	B	18.11	15
GME	B	18.01	27
GME	B	17.91	27
GME	B	17.81	15
GME	O	18.41	27
GME	O	18.51	11
GME	O	18.61	10
GME	O	18.71	20
GME	O	18.81	11
GPS	B	34.69	21
GPS	B	34.59	25
GPS	B	34.49	26
GPS	B	34.39	11
GPS	B	34.29	18
GPS	O	34.89	19
GPS	O	34.99	28
GPS	O	35.09	11
GPS	O	35.19	17
GPS	O	35.29	14
GRMN	B	15.74	21
GRMN	B	15.64	18
GRMN	B	15.54	25
GRMN	B	15.44	28
GRMN	B	15.34	27
GRMN	O	15.94	26
GRMN	O	16.04	22
GRMN	O	16.14	10
GRMN	O	16.24	28
GRMN	O	16.34	20
GD	B	60.9	14
GD	B	60.8	24
GD	B	60.7	17
GD	B	60.6	23
GD	B	60.5	12
GD	O	61.1	16
GD	O	61.2	28
GD	O	61.3	29
GD	O	61.4	15
GD	O	61.5	11
GE	B	9.82	16
GE	B	9.72	17
GE	B	9.62	28
GE	B	9.52	21
GE	B	9.42	17
GE	O	10.02	11
GE	O	10.12	18
GE	O	10.22	23
GE	O	10.32	21
GE	O	10.42	13
GGP	B	60.99	21
GGP	B	60.89	18
GGP	B	60.79	29
GGP	B	60.69	20
GGP	B	60.59	17
GGP	O	61.19	13
GGP	O	61.29	23
GGP	O	61.39	21
GGP	O	61.49	12
GGP	O	61.59	27
GIS	B	31.37	27
GIS	B	31.27	18
GIS	B	31.17	20
GIS	B	31.07	11
GIS	B	30.97	17
GIS	O	31.57	11
GIS	O	31.67	22
GIS	O	31.77	25
GIS	O	31.87	15
GIS	O	31.97	28
GM	B	59.65	25
GM	B	59.55	23
GM	B	59.45	27
GM	B	59.35	22
GM	B	59.25	12
GM	O	59.85	13
GM	O	59.95	11
GM	O	60.05	28
GM	O	60.15	25
GM	O	60.25	24
GPC	B	19.83	23
GPC	B	19.73	18
GPC	B	19.63	10
GPC	B	19.53	17
GPC	B	19.43	13
GPC	O	20.03	20
GPC	O	20.13	17
GPC	O	20.23	10
GPC	O	20.33	24
GPC	O	20.43	27
GNW	B	12.08	25
GNW	B	11.98	13
GNW	B	11.88	29
GNW	B	11.78	21
GNW	B	11.68	18
GNW	O	12.28	24
GNW	O	12.38	10
GNW	O	12.48	13
GNW	O	12.58	10
GNW	O	12.68	14
GILD	B	37.41	12
GILD	B	37.31	20
GILD	B	37.21	29
GILD	B	37.11	29
GILD	B	37.01	16
GILD	O	37.61	24
GILD	O	37.71	27
GILD	O	37.81	25
GILD	O	37.91	17
GILD	O	38.01	15
GS	B	64.56	22
GS	B	64.46	22
GS	B	64.36	18
GS	B	64.26	16
GS	B	64.16	17
GS	O	64.76	18
GS	O	64.86	29
GS	O	64.96	19
GS	O	65.06	20
GS	O	65.16	17
GT	B	45.35	14
GT	B	45.25	22
GT	B	45.15	17
GT	B	45.05	29
GT	B	44.95	17
GT	O	45.55	16
GT	O	45.65	15
GT	O	45.75	12
GT	O	45.85	13
GT	O	45.95	11
GOOGL	B	10.45	27
GOOGL	B	10.35	17
GOOGL	B	10.25	27
GOOGL	B	10.15	29
GOOGL	B	10.05	14
GOOGL	O	10.65	11
GOOGL	O	10.75	26
GOOGL	O	10.85	17
GOOGL	O	10.95	22
GOOGL	O	11.05	14
GOOG	B	22.81	17
GOOG	B	22.71	25
GOOG	B	22.61	17
GOOG	B	22.51	19
GOOG	B	22.41	27
GOOG	O	23.01	25
GOOG	O	23.11	17
GOOG	O	23.21	23
GOOG	O	23.31	22
GOOG	O	23.41	13
GWW	B	26.27	14
GWW	B	26.17	26
GWW	B	26.07	12
GWW	B	25.97	21
GWW	B	25.87	26
GWW	O	26.47	15
GWW	O	26.57	24
GWW	O	26.67	11
GWW	O	26.77	21
GWW	O	26.87	15
HAL	B	36.48	21
HAL	B	36.38	18
HAL	B	36.28	21
HAL	B	36.18	15
HAL	B	36.08	13
HAL	O	36.68	24
HAL	O	36.78	28
HAL	O	36.88	17
HAL	O	36.98	29
HAL	O	37.08	24
HBI	B	23.42	19
HBI	B	23.32	24
HBI	B	23.22	16
HBI	B	23.12	17
HBI	B	23.02	20
HBI	O	23.62	22
HBI	O	23.72	11
HBI	O	23.82	10
HBI	O	23.92	16
HBI	O	24.02	21
HOG	B	7.49	13
HOG	B	7.39	17
HOG	B	7.29	19
HOG	B	7.19	28
HOG	B	7.09	10
HOG	O	7.69	13
HOG	O	7.79	24
HOG	O	7.89	27
HOG	O	7.99	15
HOG	O	8.09	13
HAR	B	61.37	25
HAR	B	61.27	14
HAR	B	61.17	18
HAR	B	61.07	24
HAR	B	60.97	23
HAR	O	61.57	18
HAR	O	61.67	25
HAR	O	61.77	18
HAR	O	61.87	18
HAR	O	61.97	13
HRS	B	27.75	29
HRS	B	27.65	15
HRS	B	27.55	17
HRS	B	27.45	11
HRS	B	27.35	20
HRS	O	27.95	23
HRS	O	28.05	21
HRS	O	28.15	12
HRS	O	28.25	26
HRS	O	28.35	17
HIG	B	50.56	19
HIG	B	50.46	21
HIG	B	50.36	16
HIG	B	50.26	25
HIG	B	50.16	17
HIG	O	50.76	13
HIG	O	50.86	14
HIG	O	50.96	14
HIG	O	51.06	22
HIG	O	51.16	20
HAS	B	15.11	27
HAS	B	15.01	12
HAS	B	14.91	13
HAS	B	14.81	25
HAS	B	14.71	18
HAS	O	15.31	17
HAS	O	15.41	21
HAS	O	15.51	15
HAS	O	15.61	11
HAS	O	15.71	13
HCA	B	57.14	12
HCA	B	57.04	22
HCA	B	56.94	19
HCA	B	56.84	27
HCA	B	56.74	19
HCA	O	57.34	20
HCA	O	57.44	12
HCA	O	57.54	13
HCA	O	57.64	28
HCA	O	57.74	22
HCP	B	26.09	10
HCP	B	25.99	12
HCP	B	25.89	14
HCP	B	25.79	20
HCP	B	25.69	25
HCP	O	26.29	26
HCP	O	26.39	11
HCP	O	26.49	13
HCP	O	26.59	11
HCP	O	26.69	18
HCN	B	48.91	23
HCN	B	48.81	17
HCN	B	48.71	20
HCN	B	48.61	11
HCN	B	48.51	13
HCN	O	49.11	27
HCN	O	49.21	13
HCN	O	49.31	19
HCN	O	49.41	26
HCN	O	49.51	28
HP	B	29.74	17
HP	B	29.64	14
HP	B	29.54	10
HP	B	29.44	25
HP	B	29.34	23
HP	O	29.94	29
HP	O	30.04	25
HP	O	30.14	29
HP	O	30.24	21
HP	O	30.34	20
HES	B	64.61	23
HES	B	64.51	23
HES	B	64.41	14
HES	B	64.31	17
HES	B	64.21	13
HES	O	64.81	20
HES	O	64.91	22
HES	O	65.01	17
HES	O	65.11	27
HES	O	65.21	22
HPQ	B	59	27
HPQ	B	58.9	18
HPQ	B	58.8	10
HPQ	B	58.7	25
HPQ	B	58.6	26
HPQ	O	59.2	17
HPQ	O	59.3	22
HPQ	O	59.4	24
HPQ	O	59.5	27
HPQ	O	59.6	18
HD	B	35.83	26
HD	B	35.73	24
HD	B	35.63	22
HD	B	35.53	26
HD	B	35.43	20
HD	O	36.03	20
HD	O	36.13	23
HD	O	36.23	25
HD	O	36.33	11
HD	O	36.43	10
HON	B	49.19	10
HON	B	49.09	22
HON	B	48.99	27
HON	B	48.89	18
HON	B	48.79	11
HON	O	49.39	11
HON	O	49.49	24
HON	O	49.59	17
HON	O	49.69	27
HON	O	49.79	23
HRL	B	58.05	23
HRL	B	57.95	24
HRL	B	57.85	12
HRL	B	57.75	25
HRL	B	57.65	13
HRL	O	58.25	16
HRL	O	58.35	20
HRL	O	58.45	20
HRL	O	58.55	15
HRL	O	58.65	21
HSP	B	7.59	16
HSP	B	7.49	28
HSP	B	7.39	21
HSP	B	7.29	29
HSP	B	7.19	19
HSP	O	7.79	14
HSP	O	7.89	11
HSP	O	7.99	26
HSP	O	8.09	18
HSP	O	8.19	18
HST	B	44.11	26
HST	B	44.01	28
HST	B	43.91	21
HST	B	43.81	29
HST	B	43.71	27
HST	O	44.31	20
HST	O	44.41	25
HST	O	44.51	27
HST	O	44.61	26
HST	O	44.71	28
HCBK	B	45.91	16
HCBK	B	45.81	12
HCBK	B	45.71	26
HCBK	B	45.61	10
HCBK	B	45.51	29
HCBK	O	46.11	27
HCBK	O	46.21	22
HCBK	O	46.31	25
HCBK	O	46.41	20
HCBK	O	46.51	14
HUM	B	18.29	29
HUM	B	18.19	10
HUM	B	18.09	14
HUM	B	17.99	29
HUM	B	17.89	24
HUM	O	18.49	17
HUM	O	18.59	19
HUM	O	18.69	11
HUM	O	18.79	18
HUM	O	18.89	20
HBAN	B	11.57	21
HBAN	B	11.47	13
HBAN	B	11.37	17
HBAN	B	11.27	25
HBAN	B	11.17	27
HBAN	O	11.77	15
HBAN	O	11.87	28
HBAN	O	11.97	27
HBAN	O	12.07	17
HBAN	O	12.17	18
ITW	B	50.33	27
ITW	B	50.23	28
ITW	B	50.13	26
ITW	B	50.03	10
ITW	B	49.93	27
ITW	O	50.53	20
ITW	O	50.63	14
ITW	O	50.73	19
ITW	O	50.83	16
ITW	O	50.93	27
IR	B	25.27	17
IR	B	25.17	22
IR	B	25.07	28
IR	B	24.97	19
IR	B	24.87	15
IR	O	25.47	26
IR	O	25.57	15
IR	O	25.67	27
IR	O	25.77	22
IR	O	25.87	16
INTC	B	37.82	14
INTC	B	37.72	15
INTC	B	37.62	28
